model,arm,phase1_type,phase3_cfg,image_idx,y_true,phase1_l2_uniform,phase1_l2,phase1_queries,winning_corruption,jpeg_l2,blur_l2,fractal_l2,best_l2,final_l2,IR_phase3,IR_total,n_gens,queries_phase3
robust,C,corruption,lam28_xi1.0_tau3,130,5,10.518849163619457,10.25722245309092,97,blur,,10.25722245309092,11.84760656866463,8.316826002162314,8.316826002162314,0.18917367345814806,0.20934069185753432,15,1423
robust,D,corruption,lam14_xi0.75_tau3,130,5,10.518849163619457,10.25722245309092,97,blur,,10.25722245309092,11.84760656866463,8.544435871064335,8.553719938926811,0.1669834684642578,0.18770240563804613,16,1429
standard,A,uniform,lam28_xi1.0_tau3,131,2,4.941055001748719,4.941055001748719,34,,,,,3.230694465145192,3.230694465145192,0.3461529037823305,0.3461529037823305,20,1493
standard,B,uniform,lam14_xi0.75_tau3,131,2,4.941055001748719,4.941055001748719,34,,,,,3.207121781191272,3.207121781191272,0.3509236832910745,0.3509236832910745,27,1492
standard,C,corruption,lam28_xi1.0_tau3,131,2,4.941055001748719,2.772966159828862,135,blur,2.980328227133906,2.772966159828862,3.71686872635204,2.010126116315866,2.0164695727155295,0.2750989372189367,0.5931787612960289,16,1370
standard,D,corruption,lam14_xi0.75_tau3,131,2,4.941055001748719,2.772966159828862,135,blur,2.980328227133906,2.772966159828862,3.71686872635204,1.9182784014295786,1.925297521990587,0.30822148888107304,0.6117674462739903,27,1392
robust,C,corruption,lam28_xi1.0_tau3,131,2,,4.965387662201215,96,blur,,4.965387662201215,8.235323710554024,4.955487402133537,5.00672590409849,0.0019938544059799794,,15,1431
robust,D,corruption,lam14_xi0.75_tau3,131,2,,4.965387662201215,96,blur,,4.965387662201215,8.235323710554024,4.953907680436954,4.969760742634493,0.0023120011055032604,,16,1426
standard,A,uniform,lam28_xi1.0_tau3,132,8,3.1088579113408,3.1088579113408,27,,,,,2.156206428934127,2.156206428934127,0.30643133574278086,0.30643133574278086,18,1492
standard,B,uniform,lam14_xi0.75_tau3,132,8,3.1088579113408,3.1088579113408,27,,,,,2.228573702895574,2.228573702895574,0.283153567499511,0.283153567499511,12,1499
standard,C,corruption,lam28_xi1.0_tau3,132,8,3.1088579113408,2.160988890902208,135,jpeg,2.160988890902208,4.0389397458782765,4.475501239982424,2.160988890902208,2.1746253599788754,0.0,0.3048930016971382,2,1391
standard,D,corruption,lam14_xi0.75_tau3,132,8,3.1088579113408,2.160988890902208,135,jpeg,2.160988890902208,4.0389397458782765,4.475501239982424,2.0809400381097825,2.0809400381097825,0.037042695188962985,0.3306416383589861,24,1365
robust,A,uniform,lam28_xi1.0_tau3,132,8,9.070613385437087,9.070613385437087,27,,,,,8.142152209750156,8.270598126398376,0.10235924917465661,0.10235924917465661,15,1475
robust,B,uniform,lam14_xi0.75_tau3,132,8,9.070613385437087,9.070613385437087,27,,,,,8.134868365033496,8.159272822519336,0.10316226484814509,0.10316226484814509,21,1500
robust,C,corruption,lam28_xi1.0_tau3,132,8,9.070613385437087,9.055712562561512,50,fractal,,,9.055712562561512,8.203412816246276,8.239918451662938,0.09411735856533779,0.09560550453876748,12,1466
robust,D,corruption,lam14_xi0.75_tau3,132,8,9.070613385437087,9.055712562561512,50,fractal,,,9.055712562561512,8.013488256387976,8.017999718674403,0.11509025921188586,0.11654395178459813,20,1476
standard,A,uniform,lam28_xi1.0_tau3,133,9,1.62305795730933,1.62305795730933,27,,,,,0.6163449877925874,0.6163449877925874,0.6202569446045226,0.6202569446045226,23,1488
standard,B,uniform,lam14_xi0.75_tau3,133,9,1.62305795730933,1.62305795730933,27,,,,,0.8149390072539128,0.8155787764999438,0.49789900996209596,0.49789900996209596,9,1499
standard,C,corruption,lam28_xi1.0_tau3,133,9,1.62305795730933,0.8179589778865705,128,fractal,1.4291817477439817,2.0253886159473113,0.8179589778865705,0.4689558599126536,0.47156459101104237,0.4266755759263938,0.7110664731344047,22,1399
standard,D,corruption,lam14_xi0.75_tau3,133,9,1.62305795730933,0.8179589778865705,128,fractal,1.4291817477439817,2.0253886159473113,0.8179589778865705,0.39896100448777305,0.39896100448777305,0.5122481502451355,0.7541917694983845,24,1399
robust,A,uniform,lam28_xi1.0_tau3,133,9,8.455382297421353,8.455382297421353,27,,,,,7.9746219747786,7.978373940137236,0.05685849624911359,0.05685849624911359,14,1499
robust,B,uniform,lam14_xi0.75_tau3,133,9,8.455382297421353,8.455382297421353,27,,,,,7.600505736416026,7.600505736416026,0.10110442448782476,0.10110442448782476,7,1499
robust,C,corruption,lam28_xi1.0_tau3,133,9,8.455382297421353,4.419915259649409,96,blur,,4.419915259649409,7.021161136351869,4.382405368883828,4.382405368883828,0.008486563330301636,0.48170227971592317,20,1415
robust,D,corruption,lam14_xi0.75_tau3,133,9,8.455382297421353,4.419915259649409,96,blur,,4.419915259649409,7.021161136351869,4.419677906543713,4.419722758672145,5.37008272223947e-05,0.477294136316984,6,1430
standard,A,uniform,lam28_xi1.0_tau3,134,0,3.03842048563211,3.03842048563211,27,,,,,2.8171445038441414,2.8222421028207223,0.07282599062056237,0.07282599062056237,7,1499
standard,B,uniform,lam14_xi0.75_tau3,134,0,3.03842048563211,3.03842048563211,27,,,,,2.1463507269308186,2.1463507269308186,0.29359654561297693,0.29359654561297693,26,1494
standard,C,corruption,lam28_xi1.0_tau3,134,0,3.03842048563211,2.480586834113872,38,fractal,,,2.480586834113872,2.1855138091158817,2.186564353696495,0.11895291103703604,0.28070725580919403,7,1488
standard,D,corruption,lam14_xi0.75_tau3,134,0,3.03842048563211,2.480586834113872,38,fractal,,,2.480586834113872,2.169765243651037,2.1718608582053034,0.12530163676929623,0.2858903980172312,11,1488
robust,A,uniform,lam28_xi1.0_tau3,134,0,8.145743598472027,8.145743598472027,27,,,,,7.823806137154856,7.8251078018315585,0.039522169759622694,0.039522169759622694,13,1495
robust,B,uniform,lam14_xi0.75_tau3,134,0,8.145743598472027,8.145743598472027,27,,,,,7.878636288468061,7.879878593024736,0.032791028440186804,0.032791028440186804,14,1484
robust,C,corruption,lam28_xi1.0_tau3,134,0,8.145743598472027,7.237225465278349,98,blur,,7.237225465278349,10.866286808102844,7.198134797530128,7.198134797530128,0.0054013334164818025,0.11633177370321982,20,1402
robust,D,corruption,lam14_xi0.75_tau3,134,0,8.145743598472027,7.237225465278349,98,blur,,7.237225465278349,10.866286808102844,7.216203461513799,7.271506702642353,0.0029047048299664048,0.11411360125950817,24,1428
standard,A,uniform,lam28_xi1.0_tau3,135,0,1.0642080426202218,1.0642080426202218,27,,,,,0.760577057079982,0.7607181531306102,0.2853116809685632,0.2853116809685632,5,1499
standard,B,uniform,lam14_xi0.75_tau3,135,0,1.0642080426202218,1.0642080426202218,27,,,,,0.641530861949203,0.641598678882753,0.39717533014534584,0.39717533014534584,15,1499
standard,C,corruption,lam28_xi1.0_tau3,135,0,1.0642080426202218,0.7101029244626194,80,fractal,1.8479054930342873,,0.7101029244626194,0.5959942805981358,0.5961003659027404,0.16069310508872636,0.43996450249453245,15,1446
standard,D,corruption,lam14_xi0.75_tau3,135,0,1.0642080426202218,0.7101029244626194,80,fractal,1.8479054930342873,,0.7101029244626194,0.7097586114482688,0.7097586114482688,0.00048487761772157906,0.3330640410302213,2,1446
robust,A,uniform,lam28_xi1.0_tau3,135,0,5.061074689331866,5.061074689331866,27,,,,,4.202558464252424,4.202558464252424,0.16963121032161224,0.16963121032161224,15,1499
robust,B,uniform,lam14_xi0.75_tau3,135,0,5.061074689331866,5.061074689331866,27,,,,,4.113196666795944,4.113196666795944,0.18728789451258923,0.18728789451258923,22,1499
robust,C,corruption,lam28_xi1.0_tau3,135,0,5.061074689331866,4.435867187196415,44,fractal,,,4.435867187196415,4.240630285469555,4.252949171063539,0.044013243293303986,0.16210873267523765,7,1482
robust,D,corruption,lam14_xi0.75_tau3,135,0,5.061074689331866,4.435867187196415,44,fractal,,,4.435867187196415,3.9619906174342936,3.962463024106737,0.10682839448618021,0.2171641675658944,16,1482
standard,A,uniform,lam28_xi1.0_tau3,136,5,1.7573357189551213,1.7573357189551213,27,,,,,1.3013324356495817,1.3107311133805704,0.25948558285531836,0.25948558285531836,16,1478
standard,B,uniform,lam14_xi0.75_tau3,136,5,1.7573357189551213,1.7573357189551213,27,,,,,1.4605357267006729,1.4605357267006729,0.16889202731901454,0.16889202731901454,10,1499
standard,C,corruption,lam28_xi1.0_tau3,136,5,1.7573357189551213,0.4419189340806797,125,fractal,2.916416465192719,1.8064214491020187,0.4419189340806797,0.43637479568398624,0.43742960646581197,0.01254560049169858,0.7516838752111369,19,1393
standard,D,corruption,lam14_xi0.75_tau3,136,5,1.7573357189551213,0.4419189340806797,125,fractal,2.916416465192719,1.8064214491020187,0.4419189340806797,0.435860838961561,0.43586092571282686,0.013708611810718871,0.751976338806386,19,1378
robust,A,uniform,lam28_xi1.0_tau3,136,5,4.9347797821800405,4.9347797821800405,27,,,,,4.5566989250450884,4.569306758357274,0.0766155479724218,0.0766155479724218,9,1499
robust,B,uniform,lam14_xi0.75_tau3,136,5,4.9347797821800405,4.9347797821800405,27,,,,,4.437332038101166,4.446789250265305,0.10080444640614064,0.10080444640614064,9,1499
robust,C,corruption,lam28_xi1.0_tau3,136,5,4.9347797821800405,4.204136430873247,139,blur,4.7599442382053745,4.204136430873247,5.962046029437827,4.204136430873247,4.21655953878732,0.0,0.14805997097281134,2,1387
robust,D,corruption,lam14_xi0.75_tau3,136,5,4.9347797821800405,4.204136430873247,139,blur,4.7599442382053745,4.204136430873247,5.962046029437827,4.1788812360205245,4.1788812360205245,0.006007225328669241,0.15317776669369068,25,1362
standard,A,uniform,lam28_xi1.0_tau3,137,2,1.8716495443333647,1.8716495443333647,27,,,,,1.0282824088067615,1.0285558975116573,0.45060098888704603,0.45060098888704603,14,1499
standard,B,uniform,lam14_xi0.75_tau3,137,2,1.8716495443333647,1.8716495443333647,27,,,,,0.9827076626466004,0.9838834423919777,0.474951031499534,0.474951031499534,9,1499
standard,C,corruption,lam28_xi1.0_tau3,137,2,1.8716495443333647,0.9979909311715901,130,fractal,1.149469272602105,1.0538770019340493,0.9979909311715901,0.753816405480369,0.753816405480369,0.24466607667924672,0.5972448967475588,13,1396
standard,D,corruption,lam14_xi0.75_tau3,137,2,1.8716495443333647,0.9979909311715901,130,fractal,1.149469272602105,1.0538770019340493,0.9979909311715901,0.5785219415595739,0.5842442175654199,0.4203134282188127,0.6909026354259984,24,1385
robust,C,corruption,lam28_xi1.0_tau3,137,2,,3.431409566548452,137,blur,3.7445093386641513,3.431409566548452,4.450362643221921,3.431409566548452,3.464371925024579,0.0,,2,1389
robust,D,corruption,lam14_xi0.75_tau3,137,2,,3.431409566548452,137,blur,3.7445093386641513,3.431409566548452,4.450362643221921,3.431409566548452,3.4589320296169714,0.0,,3,1389
standard,A,uniform,lam28_xi1.0_tau3,138,9,3.785713553218823,3.785713553218823,27,,,,,2.713665787753496,2.7256123214020898,0.2831824834062822,0.2831824834062822,19,1500
standard,B,uniform,lam14_xi0.75_tau3,138,9,3.785713553218823,3.785713553218823,27,,,,,2.523330500229983,2.523330500229983,0.3334597388953246,0.3334597388953246,28,1497
standard,C,corruption,lam28_xi1.0_tau3,138,9,3.785713553218823,2.2948359021208575,133,blur,3.074679326858659,2.2948359021208575,3.3197340031061042,2.169209767324101,2.175404121468606,0.054742970807043066,0.4270010826678318,15,1393
standard,D,corruption,lam14_xi0.75_tau3,138,9,3.785713553218823,2.2948359021208575,133,blur,3.074679326858659,2.2948359021208575,3.3197340031061042,2.2934586637278187,2.2934586637278187,0.0006001467868643682,0.39418061311643793,5,1393
robust,A,uniform,lam28_xi1.0_tau3,138,9,7.751248754625283,7.751248754625283,27,,,,,7.751248754625283,7.77422969361332,0.0,0.0,6,1499
robust,B,uniform,lam14_xi0.75_tau3,138,9,7.751248754625283,7.751248754625283,27,,,,,7.751248754625283,7.780086243185656,0.0,0.0,13,1499
robust,C,corruption,lam28_xi1.0_tau3,138,9,7.751248754625283,4.843080005716873,98,blur,,4.843080005716873,12.303129372004573,4.807137970828436,4.832254591777296,0.0074213176007849905,0.3798240615152562,21,1429
robust,D,corruption,lam14_xi0.75_tau3,138,9,7.751248754625283,4.843080005716873,98,blur,,4.843080005716873,12.303129372004573,4.816038557807255,4.826659759852517,0.005583522856879754,0.37867578370085786,27,1429
standard,A,uniform,lam28_xi1.0_tau3,139,4,5.3614825411068905,5.3614825411068905,27,,,,,4.290019261510815,4.299087934665671,0.19984458988369094,0.19984458988369094,5,1499
standard,B,uniform,lam14_xi0.75_tau3,139,4,5.3614825411068905,5.3614825411068905,27,,,,,5.050863194731479,5.0550853667111415,0.05793534605286317,0.05793534605286317,4,1499
